# time	Xh_Frames	P100_Output	Drive_Eh1	Laser_probe	
9.939875000000007471e-08	-3.523437499999992895e-02	-4.937499999999983569e-03	3.749999999999975575e-03	-9.921875000000190958e-04
9.943875000000006713e-08	-2.664062499999975131e-02	6.406250000000057732e-04	1.593749999999949374e-03	2.132812499999997558e-03
9.947875000000007278e-08	-8.124999999999715783e-03	-1.234375000000009770e-03	1.296874999999975131e-03	-9.062499999999973355e-04
9.951875000000006520e-08	9.375000000000355271e-03	-4.624999999999990230e-03	6.406249999999502620e-04	-1.703124999999999778e-03
9.955875000000007085e-08	1.539062500000021316e-02	-2.062499999999967137e-03	1.343749999999976907e-03	-1.171875000000016653e-03
9.959875000000007650e-08	-2.187499999999786837e-03	-8.796874999999981792e-03	-2.109375000000024425e-03	5.312499999999831246e-04
9.963875000000006892e-08	-5.406249999999968026e-02	-2.437499999999981348e-03	-2.656250000000470735e-04	-8.515625000000137668e-04
9.967875000000007457e-08	-2.531249999999962697e-02	-6.249999999999866773e-04	-3.578125000000043077e-03	-2.789062499999994671e-03
9.971875000000006699e-08	-1.984374999999971578e-02	3.781250000000013767e-03	1.171874999999988898e-03	-1.335937499999995115e-03
9.975875000000007264e-08	-1.164062499999962697e-02	-1.249999999999973355e-03	6.828124999999962697e-03	7.109374999999806821e-04
9.979875000000006506e-08	-1.640624999999840128e-03	-2.624999999999988454e-03	2.765624999999993783e-03	-5.234375000000013323e-04
9.983875000000007071e-08	-3.703124999999962697e-02	-7.265624999999997780e-03	-4.531249999999986677e-04	-1.171875000000044409e-04
9.987875000000007636e-08	-2.835937499999996447e-02	-7.171874999999994227e-03	-7.078125000000046185e-03	-3.984375000000150990e-04
9.991875000000006878e-08	-7.031249999998046007e-04	1.468750000000018652e-03	-1.718750000000046629e-03	-4.921875000000186517e-04
9.995875000000007443e-08	-3.398437499999973355e-02	2.656250000000026645e-03	-3.718750000000048406e-03	3.124999999998268052e-05
9.999875000000006685e-08	-4.640624999999998224e-02	-1.046875000000002665e-03	-1.812500000000050182e-03	5.468750000000022204e-04
1.000387500000000725e-07	-4.421874999999975131e-02	-7.624999999999992895e-03	-1.531250000000039524e-03	5.390624999999926725e-04
1.000787500000000649e-07	-1.640624999999840128e-03	-1.126562500000000133e-02	3.828124999999960032e-03	1.718749999999880096e-04
1.001187500000000706e-07	3.984375000000373035e-03	-7.093750000000009770e-03	2.281249999999956923e-03	-3.359374999999942268e-04
1.001587500000000762e-07	8.671875000000106581e-03	1.062500000000021760e-03	-1.687500000000008438e-03	-2.890625000000007772e-03
1.001987500000000686e-07	-1.054687499999973355e-02	-1.281250000000011546e-03	-5.937500000000039968e-04	8.671875000000051070e-04
1.002387500000000743e-07	-3.171875000000001776e-02	-5.406250000000001332e-03	2.062499999999967137e-03	-9.453125000000173195e-04
1.002787500000000667e-07	-3.164062499999964473e-02	-4.656249999999972911e-03	5.203124999999975131e-03	-2.906249999999999112e-03
1.003187500000000724e-07	-1.132812499999991118e-02	-1.562499999999689138e-04	5.249999999999976907e-03	-1.296875000000002887e-03
1.003587500000000648e-07	-1.617187499999994671e-02	-3.750000000000142109e-04	-3.359374999999997780e-03	6.718749999999884537e-04
1.003987500000000704e-07	-6.328125000000017764e-03	-3.437499999999982236e-03	-4.750000000000031974e-03	-5.078125000000099920e-04
1.004387500000000761e-07	-3.140624999999985789e-02	-2.500000000000002220e-03	-5.312499999999997780e-03	2.734375000000011102e-04
1.004787500000000685e-07	-2.351562499999992895e-02	-4.718749999999993783e-03	3.671874999999991118e-03	2.656249999999915623e-04
1.005187500000000742e-07	-3.109374999999969802e-02	4.843750000000368594e-04	4.796874999999978240e-03	2.109374999999802380e-04
1.005587500000000666e-07	-3.109374999999969802e-02	-1.375000000000015099e-03	4.687500000000177636e-05	7.421874999999911182e-04
1.005987500000000722e-07	-5.624999999999769074e-03	-7.812500000000111022e-04	-6.890625000000039080e-03	8.203125000000033307e-04
1.006387500000000646e-07	-1.820312499999987566e-02	-5.531249999999987566e-03	-9.656250000000032863e-03	-2.812500000000106581e-04
1.006787500000000703e-07	-1.445312499999973355e-02	-2.859374999999997335e-03	-5.140625000000009770e-03	-9.765625000000000000e-04
1.007187500000000759e-07	-1.640624999999973355e-02	-4.406250000000000444e-03	2.828124999999959144e-03	2.124999999999988010e-03
1.007587500000000684e-07	-1.570312499999992895e-02	-5.109374999999971578e-03	6.234374999999958700e-03	-6.953125000000170974e-04
1.007987500000000740e-07	1.593750000000015987e-02	-4.390624999999981348e-03	1.234374999999954259e-03	-1.867187500000005995e-03
1.008387500000000664e-07	1.078124999999996447e-02	-3.328125000000015099e-03	-2.343750000000033307e-03	-4.414062500000009992e-03
1.008787500000000721e-07	-8.124999999999715783e-03	-3.109374999999969802e-03	-3.078125000000042633e-03	-1.296875000000002887e-03
1.009187500000000645e-07	-2.382812499999964473e-02	-3.281250000000013323e-03	-3.781250000000013767e-03	-2.078125000000013989e-03
1.009587500000000702e-07	-2.328124999999969802e-02	-3.031249999999985345e-03	2.484374999999983125e-03	-1.015624999999992228e-03
1.009987500000000758e-07	-3.546874999999971578e-02	-2.640625000000007550e-03	2.812499999999551470e-04	-1.054687500000012212e-03
1.010387500000000682e-07	-3.867187499999991118e-02	-2.656249999999971134e-03	5.640624999999954703e-03	9.687499999999904521e-04
1.010787500000000739e-07	-3.445312499999975131e-02	-3.390624999999980460e-03	4.437499999999983125e-03	-2.726562500000001554e-03
1.011187500000000663e-07	-2.804687499999980460e-02	-9.046875000000009770e-03	7.234374999999959588e-03	-1.289062499999993339e-03
1.011587500000000719e-07	-2.859374999999975131e-02	-2.515624999999965805e-03	-2.046875000000003553e-03	-2.367187500000006439e-03
1.011987500000000644e-07	-3.289062499999984013e-02	-9.687499999999626965e-04	-4.171875000000047073e-03	3.906249999999222844e-05
1.012387500000000700e-07	1.664062499999996447e-02	4.093750000000007105e-03	-1.073437500000001821e-02	2.078124999999986233e-03
1.012787500000000757e-07	7.031250000002486900e-04	-1.718749999999880096e-04	-5.015625000000023537e-03	-6.015625000000135447e-04
1.013187500000000681e-07	-9.374999999999911182e-03	-2.609374999999969358e-03	-2.750000000000030198e-03	8.749999999999868994e-04
1.013587500000000737e-07	-2.929687500000000000e-02	-8.734374999999960920e-03	-3.500000000000003109e-03	1.328124999999957812e-04
1.013987500000000662e-07	-8.281250000000017764e-03	-3.312499999999996003e-03	-2.234375000000010658e-03	4.296874999999977796e-04
1.014387500000000718e-07	7.343749999999982236e-03	-2.812500000000106581e-04	-2.828125000000014655e-03	6.796874999999980016e-04
1.014787500000000775e-07	1.617187499999994671e-02	-1.015624999999964473e-03	-3.453125000000001332e-03	-1.562500000001909584e-05
1.015187500000000699e-07	-2.976562500000001776e-02	-5.796874999999979128e-03	-3.125000000000044409e-03	-6.015625000000135447e-04
1.015587500000000755e-07	-4.710937499999978684e-02	-4.265624999999995115e-03	-2.562500000000023093e-03	-7.812500000001221245e-05
1.015987500000000679e-07	-3.203124999999751310e-03	-1.249999999999862332e-04	-7.109375000000028866e-03	6.171875000000048850e-04
1.016387500000000736e-07	2.968749999999964473e-03	-1.093750000000004441e-03	-4.859374999999999112e-03	3.203125000000028866e-04
1.016787500000000660e-07	-9.999999999999786837e-03	5.984374999999986233e-03	-1.546875000000003109e-03	-4.453125000000168754e-04
1.017187500000000717e-07	-2.054687499999996447e-02	-1.531249999999984013e-03	5.749999999999977351e-03	-5.078125000000099920e-04
1.017587500000000773e-07	-5.031249999999998224e-02	-4.796874999999978240e-03	8.265624999999998668e-03	2.187499999999897859e-04
1.017987500000000697e-07	-2.062499999999989342e-02	-9.984374999999989786e-03	4.515624999999967581e-03	9.062499999999973355e-04
1.018387500000000754e-07	-2.960937499999971578e-02	-3.796874999999977351e-03	-2.078125000000041744e-03	9.296874999999982236e-04
1.018787500000000678e-07	-2.296874999999998224e-02	5.781249999999849010e-04	-5.093750000000007994e-03	5.937500000000039968e-04
1.019187500000000735e-07	-2.851562499999982236e-02	1.734375000000010214e-03	-1.343750000000032419e-03	2.765624999999993783e-03
1.019587500000000659e-07	-3.015624999999966249e-02	-3.656249999999972022e-03	5.312499999999831246e-04	1.609374999999996225e-03
1.019987500000000715e-07	-3.124999999997157829e-04	-9.453125000000006661e-03	3.281249999999569233e-04	-1.640625000000062172e-04
1.020387500000000772e-07	-8.906249999999893419e-03	1.421875000000016875e-03	-3.734375000000011990e-03	-1.726562500000000666e-03
1.020787500000000696e-07	1.726562500000028422e-02	-1.406249999999997780e-03	-7.515625000000025757e-03	-1.828125000000013767e-03
1.021187500000000752e-07	2.421875000000017764e-03	1.859374999999996447e-03	-5.984375000000041744e-03	-5.468750000001132427e-05
1.021587500000000677e-07	6.562500000000248690e-03	-5.187500000000011546e-03	-5.468750000000022204e-04	1.710937499999981570e-03
1.021987500000000733e-07	-1.945312499999962697e-02	-5.171874999999992450e-03	-1.906249999999998224e-03	-9.375000000000077716e-04
1.022387500000000657e-07	-3.648437499999968026e-02	-5.124999999999990674e-03	-1.234375000000009770e-03	6.171875000000048850e-04
1.022787500000000714e-07	-2.875000000000005329e-02	-3.468749999999964917e-03	-1.781250000000011990e-03	-3.984375000000150990e-04
1.023187500000000770e-07	-2.812499999999662492e-03	-3.187500000000009770e-03	2.859374999999997335e-03	-5.781250000000126565e-04
1.023587500000000695e-07	-7.187499999999680256e-03	-2.984374999999983569e-03	4.687499999999622524e-04	-2.343750000000088818e-04
1.023987500000000751e-07	-3.906250000000000000e-03	-2.453125000000000444e-03	1.328124999999957812e-03	-2.031249999999984457e-04
1.024387500000000675e-07	-3.874999999999984013e-02	-8.078124999999991562e-03	1.687499999999952927e-03	-2.554687500000013545e-03
1.024787500000000732e-07	-3.078124999999998224e-02	-6.828124999999962697e-03	7.046874999999952482e-03	-1.257812500000010658e-03
1.025187500000000656e-07	-8.593749999996624922e-04	-2.281250000000012434e-03	4.796874999999978240e-03	-2.273437500000002887e-03
1.025587500000000712e-07	-2.265624999999715783e-03	-3.015624999999966249e-03	9.218749999999609201e-04	-4.140625000000064393e-04
1.025987500000000769e-07	-2.531249999999962697e-02	-2.531249999999984901e-03	3.171874999999990674e-03	1.593750000000004885e-03
1.026387500000000693e-07	-5.156249999999973355e-02	-5.109374999999971578e-03	1.343749999999976907e-03	2.148437499999988898e-03
1.026787500000000750e-07	-2.624999999999966249e-02	-1.046875000000002665e-03	5.468750000000022204e-04	-2.187500000000008882e-03
1.027187500000000674e-07	1.265625000000003553e-02	-1.749999999999973799e-03	3.749999999999586997e-04	-3.476562500000002220e-03
1.027587500000000730e-07	6.250000000003197442e-04	-5.031249999999987121e-03	-3.906250000000000000e-03	-1.468750000000018652e-03
1.027987500000000655e-07	-3.874999999999984013e-02	-3.640625000000008438e-03	-4.218750000000159872e-04	2.343750000000088818e-05
1.028387500000000711e-07	-2.062499999999989342e-02	5.468750000000022204e-04	3.546874999999949374e-03	-2.445312500000018652e-03
1.028787500000000768e-07	-9.374999999999911182e-03	1.406250000000053291e-04	9.687499999999626965e-04	-4.250000000000003775e-03
1.029187500000000692e-07	6.796875000000035527e-03	-3.687500000000010214e-03	7.593749999999954703e-03	-4.750000000000004219e-03
1.029587500000000748e-07	-1.960937499999992895e-02	-4.109374999999970690e-03	1.000000000000000888e-03	5.468750000000022204e-04
1.029987500000000672e-07	-3.242187499999982236e-02	-5.937499999999984457e-03	3.359374999999997780e-03	2.484374999999983125e-03
1.030387500000000729e-07	-5.757812500000003553e-02	-3.562499999999968470e-03	1.062499999999966249e-03	-1.406250000000053291e-04
1.030787500000000653e-07	-2.406249999999987566e-02	-8.187500000000014211e-03	6.156249999999974243e-03	-2.500000000000002220e-03
1.031187500000000710e-07	-4.999999999999893419e-03	-9.031249999999990674e-03	5.859375000000000000e-03	-2.507812500000011768e-03
1.031587500000000766e-07	1.773437500000030198e-02	-1.093750000000004441e-03	2.281249999999956923e-03	3.437500000000037748e-04
1.031987500000000690e-07	-1.851562500000003553e-02	-1.937499999999980904e-03	-7.187500000000013323e-03	-1.093749999999948930e-04
1.032387500000000747e-07	-3.437499999999982236e-02	-2.484374999999983125e-03	-5.140625000000009770e-03	-6.249999999999311662e-05
1.032787500000000671e-07	-3.046874999999982236e-02	-1.314062499999996136e-02	-1.562500000000022204e-03	-4.687500000000177636e-04
1.033187500000000728e-07	-7.578124999999769074e-03	-7.859375000000001776e-03	-2.125000000000043521e-03	-7.812500000001221245e-05
1.033587500000000652e-07	1.460937500000003553e-02	-1.406250000000053291e-04	-5.937500000000039968e-04	-2.140625000000007105e-03
1.033987500000000708e-07	1.375000000000037303e-02	4.328125000000015987e-03	-1.812500000000050182e-03	-3.742187499999993783e-03
1.034387500000000765e-07	-3.359374999999964473e-02	-1.828125000000013767e-03	-1.953125000000000000e-03	-1.265624999999992450e-03
1.034787500000000689e-07	-4.320312499999978684e-02	-1.468749999999963141e-03	3.984374999999984457e-03	-7.343750000000093259e-04
1.035187500000000745e-07	-4.601562499999989342e-02	2.421875000000017764e-03	-3.078125000000042633e-03	-9.218750000000164313e-04
1.035587500000000670e-07	-2.124999999999976907e-02	2.281250000000012434e-03	-3.125000000000488498e-04	-2.171875000000017542e-03
1.035987500000000726e-07	-1.562499999998578915e-04	-5.562499999999970246e-03	3.203124999999973355e-03	-1.187500000000007994e-03
1.036387500000000650e-07	-2.992187499999987566e-02	-7.046875000000007994e-03	1.343749999999976907e-03	-2.468750000000019540e-03
1.036787500000000707e-07	-2.109374999999991118e-02	-7.656249999999975575e-03	3.890624999999980904e-03	-3.828124999999960032e-04
1.037187500000000763e-07	-3.671874999999991118e-02	-3.234375000000011546e-03	3.906250000000000000e-03	-8.671875000000051070e-04
1.037587500000000688e-07	-1.398437499999971578e-02	-5.078124999999988898e-03	-2.562500000000023093e-03	6.796874999999980016e-04
1.037987500000000744e-07	7.656250000000142109e-03	-9.296874999999982236e-03	-1.093750000000004441e-03	8.828124999999964473e-04
1.038387500000000668e-07	-1.523437499999991118e-02	-7.046875000000007994e-03	2.718749999999992006e-03	-1.250000000000139888e-04
1.038787500000000725e-07	-2.164062499999985789e-02	-3.374999999999961364e-03	5.531249999999987566e-03	-9.609375000000086597e-04
1.039187500000000649e-07	-2.164062499999985789e-02	-5.718749999999994671e-03	5.468749999999966693e-03	-9.843750000000095479e-04
1.039587500000000705e-07	-9.062499999999751310e-03	-3.765624999999994671e-03	7.046874999999952482e-03	-2.921875000000018208e-03
1.039987500000000762e-07	-1.656250000000003553e-02	1.375000000000015099e-03	7.031249999999711342e-04	7.890624999999928946e-04
1.040387500000000686e-07	-4.687499999999733546e-03	-2.000000000000001776e-03	-3.343750000000034195e-03	-9.687500000000182077e-04
1.040787500000000743e-07	-3.148437499999978684e-02	-1.421874999999961364e-03	-2.156250000000026201e-03	1.171875000000044409e-04
1.041187500000000667e-07	-2.773437499999964473e-02	-5.343749999999980460e-03	-7.640625000000011990e-03	-1.554687500000012657e-03
1.041587500000000723e-07	-1.171875000000000000e-02	-2.187500000000008882e-03	-7.187500000000457412e-04	-1.117187500000005329e-03
1.041987500000000648e-07	-1.960937499999992895e-02	1.281250000000011546e-03	0.000000000000000000e+00	-2.781250000000012879e-03
1.042387500000000704e-07	-7.187499999999680256e-03	-1.343749999999976907e-03	4.078124999999988010e-03	-4.687500000000177636e-05
1.042787500000000761e-07	-2.812499999999973355e-02	7.500000000000284217e-04	4.593749999999952038e-03	2.546875000000003997e-03
1.043187500000000685e-07	-2.062499999999989342e-02	-3.734375000000011990e-03	-3.546875000000004885e-03	2.164062499999980238e-03
1.043587500000000741e-07	-3.085937499999991118e-02	-3.156249999999971578e-03	-4.687500000000177636e-05	-2.265624999999993339e-04
1.043987500000000665e-07	1.664062499999996447e-02	-5.234375000000013323e-03	1.718749999999991118e-03	7.578124999999824585e-04
1.044387500000000722e-07	1.093750000000337508e-03	9.218750000000164313e-04	5.421874999999964917e-03	3.124999999998268052e-05
1.044787500000000646e-07	1.765625000000037303e-02	-1.093749999999671374e-04	1.765624999999992895e-03	-2.718750000000019762e-03
1.045187500000000703e-07	-3.828124999999982236e-02	-4.968749999999966249e-03	-6.250000000002087219e-05	8.828124999999964473e-04
1.045587500000000759e-07	-5.460937499999962697e-02	-4.124999999999989786e-03	-1.937500000000036415e-03	-4.218750000000159872e-04
1.045987500000000683e-07	-2.999999999999980460e-02	-3.593749999999951150e-04	3.124999999999933387e-04	2.734375000000011102e-04
